contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,620898,620898,0,0,chromosome
2,0,1,chromosome,429055,429055,0,0,chromosome
3,0,1,chromosome,327101,327096,0,5,chromosome
4,0,1,chromosome,295558,295558,0,0,chromosome
5,0,1,chromosome,252956,252956,0,0,chromosome
6,0,1,chromosome,199208,199208,0,0,chromosome
7,0,1,chromosome,183566,183566,0,0,chromosome
8,0,1,chromosome,180522,180522,0,0,chromosome
9,0,1,chromosome,163936,163936,0,0,chromosome
10,0,1,chromosome,151979,151979,0,0,chromosome
11,0,1,chromosome,131676,131676,0,0,chromosome
12,0,1,chromosome,127581,127581,0,0,chromosome
13,0,1,chromosome,122688,122688,0,0,chromosome
14,0,1,chromosome,111919,111919,0,0,chromosome
15,0,1,chromosome,95759,95759,0,0,chromosome
16,0,1,chromosome,93396,93396,0,0,chromosome
17,0,1,chromosome,89133,89133,0,0,chromosome
18,0,1,chromosome,83801,83801,0,0,chromosome
19,0,1,chromosome,74673,74673,0,0,chromosome
20,0,1,chromosome,71914,71914,0,0,chromosome
21,0,1,chromosome,66861,66861,0,0,chromosome
22,0,1,chromosome,66615,66614,0,1,chromosome
23,0,1,chromosome,58292,58292,0,0,chromosome
24,0,1,chromosome,54422,54422,0,0,chromosome
25,0,1,chromosome,52558,52558,0,0,chromosome
26,0,1,chromosome,49860,49860,0,0,chromosome
27,0,1,chromosome,47792,47792,0,0,chromosome
28,0,1,chromosome,41752,41752,0,0,chromosome
29,0,1,chromosome,39678,39678,0,0,chromosome
30,0,1,chromosome,39353,39353,0,0,chromosome
31,0,1,chromosome,38972,38972,0,0,chromosome
32,1,0,plasmid,34048,0,34048,0,plasmid
33,0,1,chromosome,28989,28989,0,0,chromosome
34,0,1,chromosome,28603,28603,0,0,chromosome
35,0,1,chromosome,26083,26083,0,0,chromosome
36,0,1,chromosome,25711,25711,0,0,chromosome
37,0,1,chromosome,24360,24360,0,0,chromosome
38,0,1,chromosome,22857,22857,0,0,chromosome
39,1,0,plasmid,18959,0,18959,0,plasmid
40,0,1,chromosome,18470,18470,0,0,chromosome
41,0,1,chromosome,15096,15096,0,0,chromosome
42,1,0,plasmid,14864,0,14864,0,plasmid
43,0,1,chromosome,14332,14332,0,0,chromosome
44,0,1,chromosome,13362,13362,0,0,chromosome
45,0,1,chromosome,12107,12107,0,0,chromosome
46,0,1,chromosome,11710,11710,0,0,chromosome
47,0,1,chromosome,9871,9871,0,0,chromosome
48,0,1,chromosome,9717,9717,0,0,chromosome
49,0,1,chromosome,8506,8506,0,0,chromosome
50,0,1,chromosome,6556,6556,0,0,chromosome
51,1,0,plasmid,6211,0,6211,0,plasmid
52,1,0,plasmid,4784,0,4784,0,plasmid
53,0,1,chromosome,3635,3635,0,0,chromosome
54,0,1,chromosome,2997,2997,0,0,chromosome
55,0,1,chromosome,2708,2708,0,0,chromosome
56,0,1,chromosome,2667,2667,0,0,chromosome
57,1,0,plasmid,2495,0,2495,0,plasmid
58,1,1,ambiguous,2437,2437,2437,0,ambiguous
59,0,1,chromosome,2234,2234,0,0,chromosome
60,0,1,chromosome,2113,2113,0,0,chromosome
61,0,1,chromosome,1745,1745,0,0,chromosome
62,0,1,chromosome,1738,1738,0,0,chromosome
63,1,0,plasmid,1706,0,1706,0,plasmid
64,0,1,chromosome,1613,1613,0,0,chromosome
65,0,1,chromosome,1459,1459,0,0,chromosome
66,0,1,chromosome,1440,1440,0,0,chromosome
67,0,1,chromosome,1330,1330,0,0,chromosome
68,0,1,chromosome,1316,1316,0,0,chromosome
69,0,1,chromosome,1292,1292,0,0,chromosome
70,0,1,chromosome,1094,1094,0,0,chromosome
71,0,1,chromosome,1085,1085,0,0,chromosome
72,0,1,chromosome,1066,1066,0,0,chromosome
73,0,1,chromosome,978,978,0,0,chromosome
74,0,1,chromosome,935,935,0,0,chromosome
75,0,1,chromosome,815,815,0,0,chromosome
76,0,1,chromosome,739,739,0,0,chromosome
77,0,1,chromosome,658,658,0,0,chromosome
78,1,1,ambiguous,540,540,540,0,ambiguous
79,0,1,chromosome,526,526,0,0,chromosome
80,0,1,chromosome,525,525,0,0,chromosome
81,1,1,ambiguous,463,463,463,0,ambiguous
82,0,1,chromosome,425,425,0,0,chromosome
83,0,1,chromosome,361,361,0,0,chromosome
84,0,1,chromosome,347,347,0,0,chromosome
85,0,1,chromosome,268,268,0,0,chromosome
86,0,1,chromosome,234,234,0,0,chromosome
87,0,1,chromosome,211,211,0,0,chromosome
88,0,0,unlabeled,182,0,0,182,unlabeled
89,0,0,unlabeled,172,0,0,172,unlabeled
90,0,0,unlabeled,165,0,0,165,unlabeled
91,0,0,unlabeled,132,0,0,132,unlabeled
92,0,0,unlabeled,130,0,0,130,unlabeled
93,0,0,unlabeled,127,0,0,127,unlabeled
94,0,0,unlabeled,127,0,0,127,unlabeled
95,0,0,unlabeled,126,0,0,126,unlabeled
96,0,0,unlabeled,126,0,0,126,unlabeled
97,0,0,unlabeled,113,0,0,113,unlabeled
98,0,0,unlabeled,111,0,0,111,unlabeled
99,0,0,unlabeled,109,0,0,109,unlabeled
100,0,0,unlabeled,105,0,0,105,unlabeled
