contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,178396,178396,0,0,chromosome
2,0,0,unlabeled,114184,0,0,114184,unlabeled
3,0,1,chromosome,104077,104077,0,0,chromosome
4,0,1,chromosome,100366,100366,0,0,chromosome
5,0,0,unlabeled,99228,0,0,99228,unlabeled
6,0,0,unlabeled,92224,0,0,92224,unlabeled
7,0,0,unlabeled,83004,0,0,83004,unlabeled
8,0,0,unlabeled,81748,0,0,81748,unlabeled
9,0,0,unlabeled,79161,0,0,79161,unlabeled
10,0,0,unlabeled,78192,0,0,78192,unlabeled
11,0,0,unlabeled,69974,0,0,69974,unlabeled
12,0,0,unlabeled,59257,0,0,59257,unlabeled
13,0,0,unlabeled,54649,0,0,54649,unlabeled
14,0,0,unlabeled,52822,0,0,52822,unlabeled
15,0,0,unlabeled,50004,0,0,50004,unlabeled
16,0,0,unlabeled,47474,0,0,47474,unlabeled
17,0,0,unlabeled,46728,0,0,46728,unlabeled
18,0,0,unlabeled,42328,0,0,42328,unlabeled
19,1,0,plasmid,41275,0,41275,0,plasmid
20,0,0,unlabeled,41062,0,0,41062,unlabeled
21,0,0,unlabeled,40382,0,0,40382,unlabeled
22,0,0,unlabeled,37668,0,0,37668,unlabeled
23,0,0,unlabeled,36572,0,0,36572,unlabeled
24,0,0,unlabeled,36527,0,0,36527,unlabeled
25,0,0,unlabeled,34965,0,0,34965,unlabeled
26,0,0,unlabeled,34539,0,0,34539,unlabeled
27,0,0,unlabeled,34121,0,0,34121,unlabeled
28,0,0,unlabeled,32991,0,0,32991,unlabeled
29,0,0,unlabeled,32539,0,0,32539,unlabeled
30,0,0,unlabeled,31928,0,0,31928,unlabeled
31,0,0,unlabeled,31900,0,0,31900,unlabeled
32,0,0,unlabeled,31069,0,0,31069,unlabeled
33,0,0,unlabeled,31002,0,0,31002,unlabeled
34,0,0,unlabeled,29102,0,0,29102,unlabeled
35,0,0,unlabeled,28148,0,0,28148,unlabeled
36,0,0,unlabeled,27225,0,0,27225,unlabeled
37,0,0,unlabeled,26772,0,0,26772,unlabeled
38,0,0,unlabeled,26569,0,0,26569,unlabeled
39,0,0,unlabeled,25505,0,0,25505,unlabeled
40,1,0,plasmid,25450,0,25450,0,plasmid
41,0,0,unlabeled,24824,0,0,24824,unlabeled
42,0,0,unlabeled,24264,0,0,24264,unlabeled
43,0,0,unlabeled,23360,0,0,23360,unlabeled
44,0,0,unlabeled,22990,0,0,22990,unlabeled
45,0,0,unlabeled,22429,0,0,22429,unlabeled
46,0,0,unlabeled,22411,0,0,22411,unlabeled
47,0,0,unlabeled,22269,0,0,22269,unlabeled
48,0,0,unlabeled,20667,0,0,20667,unlabeled
49,0,0,unlabeled,20020,0,0,20020,unlabeled
50,0,0,unlabeled,19688,0,0,19688,unlabeled
51,0,0,unlabeled,19239,0,0,19239,unlabeled
52,0,0,unlabeled,18844,0,0,18844,unlabeled
53,0,0,unlabeled,17338,0,0,17338,unlabeled
54,0,0,unlabeled,17277,0,0,17277,unlabeled
55,0,0,unlabeled,17011,0,0,17011,unlabeled
56,0,0,unlabeled,16240,0,0,16240,unlabeled
57,0,0,unlabeled,15862,0,0,15862,unlabeled
58,0,0,unlabeled,15232,0,0,15232,unlabeled
59,0,0,unlabeled,15147,0,0,15147,unlabeled
60,1,0,plasmid,14822,0,14822,0,plasmid
61,0,0,unlabeled,14802,0,0,14802,unlabeled
62,0,0,unlabeled,13734,0,0,13734,unlabeled
63,1,0,plasmid,13698,0,13698,0,plasmid
64,0,0,unlabeled,13151,0,0,13151,unlabeled
65,0,0,unlabeled,12742,0,0,12742,unlabeled
66,0,0,unlabeled,12713,0,0,12713,unlabeled
67,1,0,plasmid,12498,0,12498,0,plasmid
68,0,0,unlabeled,12435,0,0,12435,unlabeled
69,0,0,unlabeled,12228,0,0,12228,unlabeled
70,0,0,unlabeled,11827,0,0,11827,unlabeled
71,0,0,unlabeled,11413,0,0,11413,unlabeled
72,0,0,unlabeled,11088,0,0,11088,unlabeled
73,0,0,unlabeled,9890,0,0,9890,unlabeled
74,0,0,unlabeled,9877,0,0,9877,unlabeled
75,1,0,plasmid,9669,0,9669,0,plasmid
76,1,0,plasmid,9481,0,9481,0,plasmid
77,0,0,unlabeled,9375,0,0,9375,unlabeled
78,1,0,plasmid,9317,0,9317,0,plasmid
79,1,0,plasmid,9121,0,9121,0,plasmid
80,1,0,plasmid,8677,0,8677,0,plasmid
81,0,0,unlabeled,8497,0,0,8497,unlabeled
82,0,0,unlabeled,8468,0,0,8468,unlabeled
83,0,0,unlabeled,7603,0,0,7603,unlabeled
84,1,0,plasmid,6911,0,6911,0,plasmid
85,1,0,plasmid,6646,0,6646,0,plasmid
