contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,356995,356995,0,0,chromosome
2,0,1,chromosome,353517,353517,0,0,chromosome
3,0,1,chromosome,335211,335211,0,0,chromosome
4,0,1,chromosome,283025,283025,0,0,chromosome
5,0,1,chromosome,260422,260422,0,0,chromosome
6,0,1,chromosome,253669,253669,0,0,chromosome
7,0,1,chromosome,246575,246575,0,0,chromosome
8,0,1,chromosome,242272,242272,0,0,chromosome
9,0,1,chromosome,219241,219241,0,0,chromosome
10,0,1,chromosome,206343,206343,0,0,chromosome
11,0,1,chromosome,186719,186719,0,0,chromosome
12,0,1,chromosome,185195,185195,0,0,chromosome
13,0,1,chromosome,157926,157926,0,0,chromosome
14,0,1,chromosome,156229,156229,0,0,chromosome
15,0,1,chromosome,144010,144010,0,0,chromosome
16,0,1,chromosome,127418,127418,0,0,chromosome
17,0,1,chromosome,108995,108995,0,0,chromosome
18,0,1,chromosome,98214,98214,0,0,chromosome
19,0,1,chromosome,97090,97090,0,0,chromosome
20,0,1,chromosome,86420,86420,0,0,chromosome
21,0,1,chromosome,78972,78972,0,0,chromosome
22,0,1,chromosome,78196,78196,0,0,chromosome
23,0,1,chromosome,73016,73016,0,0,chromosome
24,0,1,chromosome,72302,72302,0,0,chromosome
25,0,1,chromosome,67654,67654,0,0,chromosome
26,1,0,plasmid,66312,0,66312,0,plasmid
27,0,1,chromosome,65968,65968,0,0,chromosome
28,0,1,chromosome,59028,59028,0,0,chromosome
29,1,0,plasmid,57220,0,57220,0,plasmid
30,0,1,chromosome,55250,55250,0,0,chromosome
31,0,1,chromosome,53786,53786,0,0,chromosome
32,1,0,plasmid,47997,0,47997,0,plasmid
33,0,1,chromosome,45694,45694,0,0,chromosome
34,0,1,chromosome,41601,41601,0,0,chromosome
35,0,1,chromosome,40372,40372,0,0,chromosome
36,1,0,plasmid,39474,0,39474,0,plasmid
37,0,1,chromosome,38802,38802,0,0,chromosome
38,1,0,plasmid,36730,0,36730,0,plasmid
39,0,1,chromosome,34185,34185,0,0,chromosome
40,0,1,chromosome,31959,31959,0,0,chromosome
41,0,1,chromosome,30972,30972,0,0,chromosome
42,0,1,chromosome,28995,28995,0,0,chromosome
43,0,1,chromosome,28992,28992,0,0,chromosome
44,0,1,chromosome,26058,26058,0,0,chromosome
45,1,0,plasmid,22279,0,22279,0,plasmid
46,1,0,plasmid,22193,0,22193,0,plasmid
47,1,0,plasmid,19747,0,19747,0,plasmid
48,1,0,plasmid,15923,0,15923,0,plasmid
49,1,0,plasmid,14288,0,14288,0,plasmid
50,1,0,plasmid,13711,0,13711,0,plasmid
51,1,0,plasmid,9266,0,9266,0,plasmid
52,1,0,plasmid,7818,0,7811,7,plasmid
53,1,0,plasmid,7475,0,7475,0,plasmid
54,1,0,plasmid,7389,0,7389,0,plasmid
55,1,0,plasmid,7366,0,7366,0,plasmid
56,1,0,plasmid,6848,0,6848,0,plasmid
57,1,0,plasmid,6840,0,6840,0,plasmid
58,1,0,plasmid,6722,0,6722,0,plasmid
59,1,0,plasmid,6707,0,6707,0,plasmid
60,0,1,chromosome,5909,5909,0,0,chromosome
61,0,1,chromosome,5215,5215,0,0,chromosome
62,1,0,plasmid,5161,0,5161,0,plasmid
63,1,0,plasmid,4958,0,4958,0,plasmid
64,0,1,chromosome,4501,4501,0,0,chromosome
65,0,1,chromosome,4443,4443,0,0,chromosome
66,0,1,chromosome,4288,4288,0,0,chromosome
67,0,1,chromosome,4181,4181,0,0,chromosome
68,1,0,plasmid,3516,0,3516,0,plasmid
69,1,0,plasmid,3315,0,3315,0,plasmid
70,1,0,plasmid,2967,0,2962,5,plasmid
71,0,1,chromosome,2737,2737,0,0,chromosome
72,1,0,plasmid,2663,0,2663,0,plasmid
73,1,0,plasmid,2152,0,2152,0,plasmid
74,1,0,plasmid,2061,0,2061,0,plasmid
75,0,1,chromosome,1972,1972,0,0,chromosome
76,0,1,chromosome,1914,1914,0,0,chromosome
77,1,0,plasmid,1847,0,1847,0,plasmid
78,0,1,chromosome,1749,1749,0,0,chromosome
79,0,1,chromosome,1691,1691,0,0,chromosome
80,0,1,chromosome,1667,1667,0,0,chromosome
81,1,0,plasmid,1652,0,1652,0,plasmid
82,1,0,plasmid,1495,0,1495,0,plasmid
83,1,0,plasmid,1437,0,1437,0,plasmid
84,1,0,plasmid,1400,0,1400,0,plasmid
85,0,1,chromosome,1379,1379,0,0,chromosome
86,1,1,ambiguous,1331,1331,1331,0,ambiguous
87,1,0,plasmid,1245,0,1245,0,plasmid
88,1,0,plasmid,1150,0,1150,0,plasmid
89,1,0,plasmid,1054,0,1054,0,plasmid
90,0,1,chromosome,863,863,0,0,chromosome
91,0,1,chromosome,734,734,0,0,chromosome
92,0,1,chromosome,661,661,0,0,chromosome
93,1,0,plasmid,659,0,659,0,plasmid
94,1,0,plasmid,607,0,607,0,plasmid
95,1,0,plasmid,598,0,598,0,plasmid
96,1,0,plasmid,576,0,576,0,plasmid
97,0,1,chromosome,526,526,0,0,chromosome
98,1,0,plasmid,500,0,500,0,plasmid
99,1,0,plasmid,447,0,447,0,plasmid
100,0,1,chromosome,440,440,0,0,chromosome
101,0,1,chromosome,425,425,0,0,chromosome
102,1,0,plasmid,402,0,402,0,plasmid
103,0,1,chromosome,398,398,0,0,chromosome
104,0,1,chromosome,352,352,0,0,chromosome
105,0,1,chromosome,340,340,0,0,chromosome
106,1,0,plasmid,282,0,282,0,plasmid
107,1,0,plasmid,258,0,258,0,plasmid
108,1,1,ambiguous,213,213,213,0,ambiguous
109,0,0,unlabeled,197,0,0,197,unlabeled
110,0,0,unlabeled,183,0,0,183,unlabeled
111,0,0,unlabeled,183,0,0,183,unlabeled
112,0,0,unlabeled,180,0,0,180,unlabeled
113,0,0,unlabeled,180,0,0,180,unlabeled
114,0,0,unlabeled,176,0,0,176,unlabeled
115,0,0,unlabeled,174,0,0,174,unlabeled
116,0,0,unlabeled,173,0,0,173,unlabeled
117,0,0,unlabeled,161,0,0,161,unlabeled
118,0,0,unlabeled,158,0,0,158,unlabeled
119,0,0,unlabeled,155,0,0,155,unlabeled
120,0,0,unlabeled,155,0,0,155,unlabeled
121,0,0,unlabeled,151,0,0,151,unlabeled
122,0,0,unlabeled,147,0,0,147,unlabeled
123,0,0,unlabeled,147,0,0,147,unlabeled
124,0,0,unlabeled,138,0,0,138,unlabeled
125,0,0,unlabeled,135,0,0,135,unlabeled
126,0,0,unlabeled,135,0,0,135,unlabeled
127,0,0,unlabeled,134,0,0,134,unlabeled
128,0,0,unlabeled,134,0,0,134,unlabeled
129,0,0,unlabeled,130,0,0,130,unlabeled
130,0,0,unlabeled,128,0,0,128,unlabeled
131,0,0,unlabeled,125,0,0,125,unlabeled
132,0,0,unlabeled,114,0,0,114,unlabeled
133,0,0,unlabeled,107,0,0,107,unlabeled
134,0,0,unlabeled,106,0,0,106,unlabeled
135,0,0,unlabeled,104,0,0,104,unlabeled
136,0,0,unlabeled,101,0,0,101,unlabeled
137,0,0,unlabeled,100,0,0,100,unlabeled
