contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,411123,411123,0,0,chromosome
2,0,1,chromosome,387047,387047,0,0,chromosome
3,0,1,chromosome,347554,347554,0,0,chromosome
4,0,1,chromosome,216679,216679,0,0,chromosome
5,0,1,chromosome,190443,190443,0,0,chromosome
6,0,1,chromosome,173262,173262,0,0,chromosome
7,0,1,chromosome,171367,171367,0,0,chromosome
8,0,1,chromosome,139473,139473,0,0,chromosome
9,0,1,chromosome,138054,138054,0,0,chromosome
10,0,0,unlabeled,137143,0,0,137143,unlabeled
11,0,1,chromosome,111580,111580,0,0,chromosome
12,0,1,chromosome,110616,110616,0,0,chromosome
13,0,1,chromosome,109796,109796,0,0,chromosome
14,0,1,chromosome,104814,104814,0,0,chromosome
15,0,0,unlabeled,103727,0,0,103727,unlabeled
16,0,1,chromosome,94532,94532,0,0,chromosome
17,0,1,chromosome,93620,93620,0,0,chromosome
18,0,0,unlabeled,89811,0,0,89811,unlabeled
19,0,1,chromosome,81851,81851,0,0,chromosome
20,0,0,unlabeled,79599,0,0,79599,unlabeled
21,0,0,unlabeled,77974,0,0,77974,unlabeled
22,0,1,chromosome,74555,74555,0,0,chromosome
23,0,0,unlabeled,72322,944,0,71378,unlabeled
24,0,0,unlabeled,71070,0,0,71070,unlabeled
25,0,0,unlabeled,66866,0,0,66866,unlabeled
26,0,0,unlabeled,64283,0,0,64283,unlabeled
27,0,0,unlabeled,58106,0,0,58106,unlabeled
28,0,0,unlabeled,55579,0,0,55579,unlabeled
29,0,1,chromosome,55058,55058,0,0,chromosome
30,0,1,chromosome,52389,52389,0,0,chromosome
31,0,0,unlabeled,47874,0,0,47874,unlabeled
32,0,1,chromosome,45553,45553,0,0,chromosome
33,1,0,plasmid,43159,0,43159,0,plasmid
34,0,0,unlabeled,39288,0,0,39288,unlabeled
35,0,0,unlabeled,39234,0,0,39234,unlabeled
36,0,0,unlabeled,37883,0,0,37883,unlabeled
37,0,0,unlabeled,35161,0,0,35161,unlabeled
38,0,1,chromosome,34923,34923,0,0,chromosome
39,0,1,chromosome,32410,32410,0,0,chromosome
40,0,0,unlabeled,32148,0,0,32148,unlabeled
41,0,0,unlabeled,31951,0,0,31951,unlabeled
42,0,1,chromosome,29597,29597,0,0,chromosome
43,0,1,chromosome,28854,28854,0,0,chromosome
44,0,0,unlabeled,28484,0,0,28484,unlabeled
45,0,0,unlabeled,26084,0,0,26084,unlabeled
46,0,0,unlabeled,23133,0,0,23133,unlabeled
47,0,0,unlabeled,22930,0,0,22930,unlabeled
48,0,0,unlabeled,22551,0,0,22551,unlabeled
49,0,0,unlabeled,19962,0,0,19962,unlabeled
50,0,0,unlabeled,17270,0,0,17270,unlabeled
51,1,0,plasmid,17030,0,17030,0,plasmid
52,0,0,unlabeled,15067,0,0,15067,unlabeled
53,0,0,unlabeled,14965,0,0,14965,unlabeled
54,1,0,plasmid,13978,0,13978,0,plasmid
55,1,0,plasmid,13287,0,13287,0,plasmid
56,0,0,unlabeled,12958,0,0,12958,unlabeled
57,1,0,plasmid,11562,0,11562,0,plasmid
58,0,0,unlabeled,10952,0,0,10952,unlabeled
59,0,0,unlabeled,10318,0,0,10318,unlabeled
60,0,0,unlabeled,9963,0,0,9963,unlabeled
61,0,0,unlabeled,6443,0,0,6443,unlabeled
62,1,0,plasmid,6426,0,6426,0,plasmid
63,0,0,unlabeled,6419,0,0,6419,unlabeled
64,1,0,plasmid,6159,0,6159,0,plasmid
65,0,0,unlabeled,4954,0,0,4954,unlabeled
66,0,0,unlabeled,4774,0,0,4774,unlabeled
67,1,0,plasmid,4165,0,4165,0,plasmid
68,1,0,plasmid,4113,0,4113,0,plasmid
69,0,0,unlabeled,4035,0,0,4035,unlabeled
70,1,0,plasmid,3523,0,3523,0,plasmid
71,0,0,unlabeled,3176,0,0,3176,unlabeled
72,0,0,unlabeled,2327,0,0,2327,unlabeled
73,0,0,unlabeled,2240,0,0,2240,unlabeled
74,0,0,unlabeled,2208,0,0,2208,unlabeled
75,1,0,plasmid,2061,0,2061,0,plasmid
76,0,0,unlabeled,2041,0,0,2041,unlabeled
77,0,0,unlabeled,1569,0,0,1569,unlabeled
78,0,0,unlabeled,1564,0,0,1564,unlabeled
79,0,1,chromosome,1434,1434,0,0,chromosome
80,0,1,chromosome,1077,1077,0,0,chromosome
81,0,0,unlabeled,960,0,0,960,unlabeled
82,0,0,unlabeled,889,0,0,889,unlabeled
83,0,0,unlabeled,729,0,0,729,unlabeled
84,0,1,chromosome,665,665,0,0,chromosome
85,0,0,unlabeled,654,0,0,654,unlabeled
86,0,0,unlabeled,487,0,0,487,unlabeled
87,0,0,unlabeled,478,0,0,478,unlabeled
88,0,1,chromosome,473,473,0,0,chromosome
89,0,1,chromosome,460,460,0,0,chromosome
90,0,0,unlabeled,436,0,0,436,unlabeled
91,0,0,unlabeled,424,0,0,424,unlabeled
92,0,1,chromosome,413,413,0,0,chromosome
93,0,0,unlabeled,377,0,0,377,unlabeled
94,0,1,chromosome,353,353,0,0,chromosome
95,0,1,chromosome,329,329,0,0,chromosome
96,0,0,unlabeled,300,0,0,300,unlabeled
97,0,1,chromosome,287,287,0,0,chromosome
98,0,0,unlabeled,284,0,0,284,unlabeled
99,0,1,chromosome,261,261,0,0,chromosome
100,1,0,plasmid,225,0,224,1,plasmid
101,0,0,unlabeled,211,0,0,211,unlabeled
102,0,1,chromosome,203,203,0,0,chromosome
103,0,0,unlabeled,202,0,0,202,unlabeled
104,0,0,unlabeled,187,0,0,187,unlabeled
105,0,0,unlabeled,179,0,0,179,unlabeled
106,0,0,unlabeled,170,0,0,170,unlabeled
107,0,0,unlabeled,168,0,0,168,unlabeled
108,0,0,unlabeled,168,0,0,168,unlabeled
109,0,0,unlabeled,166,0,0,166,unlabeled
110,0,0,unlabeled,160,0,0,160,unlabeled
111,0,0,unlabeled,160,0,0,160,unlabeled
112,0,0,unlabeled,160,0,0,160,unlabeled
113,0,0,unlabeled,159,0,0,159,unlabeled
114,0,0,unlabeled,148,0,0,148,unlabeled
115,0,0,unlabeled,146,0,0,146,unlabeled
116,0,0,unlabeled,136,0,0,136,unlabeled
117,0,0,unlabeled,134,0,0,134,unlabeled
118,0,0,unlabeled,133,0,0,133,unlabeled
119,0,0,unlabeled,132,0,0,132,unlabeled
120,0,0,unlabeled,118,0,0,118,unlabeled
121,0,0,unlabeled,118,0,0,118,unlabeled
122,0,0,unlabeled,117,0,0,117,unlabeled
123,0,0,unlabeled,104,0,0,104,unlabeled
124,0,0,unlabeled,100,0,0,100,unlabeled
