contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,147617,147617,0,0,chromosome
2,0,0,unlabeled,145249,0,0,145249,unlabeled
3,0,0,unlabeled,127551,0,0,127551,unlabeled
4,0,0,unlabeled,118359,0,0,118359,unlabeled
5,0,1,chromosome,115629,115629,0,0,chromosome
6,0,1,chromosome,100032,100032,0,0,chromosome
7,0,0,unlabeled,92996,0,0,92996,unlabeled
8,0,0,unlabeled,81269,0,0,81269,unlabeled
9,0,0,unlabeled,76960,0,0,76960,unlabeled
10,0,0,unlabeled,72436,0,0,72436,unlabeled
11,0,0,unlabeled,70335,0,0,70335,unlabeled
12,0,0,unlabeled,59428,0,0,59428,unlabeled
13,0,0,unlabeled,58285,0,0,58285,unlabeled
14,0,0,unlabeled,56349,0,0,56349,unlabeled
15,0,0,unlabeled,54303,0,0,54303,unlabeled
16,0,0,unlabeled,50723,0,0,50723,unlabeled
17,0,0,unlabeled,48707,0,0,48707,unlabeled
18,0,0,unlabeled,46438,0,0,46438,unlabeled
19,0,0,unlabeled,43789,0,0,43789,unlabeled
20,0,0,unlabeled,43088,0,0,43088,unlabeled
21,0,0,unlabeled,42448,0,0,42448,unlabeled
22,0,0,unlabeled,42397,0,0,42397,unlabeled
23,0,0,unlabeled,38419,0,0,38419,unlabeled
24,0,0,unlabeled,36709,0,0,36709,unlabeled
25,0,0,unlabeled,36571,0,0,36571,unlabeled
26,0,0,unlabeled,32692,0,0,32692,unlabeled
27,0,0,unlabeled,30553,0,0,30553,unlabeled
28,0,0,unlabeled,29577,0,0,29577,unlabeled
29,0,0,unlabeled,29106,0,0,29106,unlabeled
30,0,0,unlabeled,26899,0,0,26899,unlabeled
31,0,0,unlabeled,25503,0,0,25503,unlabeled
32,0,0,unlabeled,24754,0,0,24754,unlabeled
33,0,0,unlabeled,24274,0,0,24274,unlabeled
34,0,0,unlabeled,23835,0,0,23835,unlabeled
35,0,0,unlabeled,23580,0,0,23580,unlabeled
36,0,0,unlabeled,22223,0,0,22223,unlabeled
37,0,0,unlabeled,21761,0,0,21761,unlabeled
38,0,0,unlabeled,21596,0,0,21596,unlabeled
