contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,645851,645851,0,0,chromosome
2,0,1,chromosome,625091,625091,0,0,chromosome
3,0,1,chromosome,556596,556596,0,0,chromosome
4,0,1,chromosome,542157,542157,0,0,chromosome
5,0,1,chromosome,247811,247811,0,0,chromosome
6,0,1,chromosome,207372,207372,0,0,chromosome
7,0,1,chromosome,205890,205890,0,0,chromosome
8,0,1,chromosome,185875,185875,0,0,chromosome
9,0,1,chromosome,184462,184462,0,0,chromosome
10,0,1,chromosome,158940,158940,0,0,chromosome
11,0,1,chromosome,146900,146900,0,0,chromosome
12,0,1,chromosome,124622,124622,0,0,chromosome
13,0,1,chromosome,117649,117649,0,0,chromosome
14,0,1,chromosome,110686,110686,0,0,chromosome
15,0,1,chromosome,107124,107124,0,0,chromosome
16,0,1,chromosome,107066,107066,0,0,chromosome
17,0,1,chromosome,97462,97462,0,0,chromosome
18,1,0,plasmid,87925,0,87925,0,plasmid
19,0,1,chromosome,66397,66397,0,0,chromosome
20,0,1,chromosome,56331,56331,0,0,chromosome
21,0,1,chromosome,56317,56317,0,0,chromosome
22,0,1,chromosome,49758,49758,0,0,chromosome
23,1,0,plasmid,46003,0,46003,0,plasmid
24,0,1,chromosome,34832,34832,0,0,chromosome
25,0,1,chromosome,26689,26689,0,0,chromosome
26,0,1,chromosome,4780,4780,0,0,chromosome
27,0,1,chromosome,4572,4572,0,0,chromosome
28,0,1,chromosome,3250,3250,0,0,chromosome
29,0,1,chromosome,2382,2382,0,0,chromosome
30,0,1,chromosome,2109,2109,0,0,chromosome
31,0,1,chromosome,1597,1597,0,0,chromosome
32,0,1,chromosome,1597,1597,0,0,chromosome
33,0,1,chromosome,1576,1576,0,0,chromosome
34,0,1,chromosome,1552,1552,0,0,chromosome
35,0,1,chromosome,1369,1369,0,0,chromosome
36,0,1,chromosome,1214,1214,0,0,chromosome
37,0,1,chromosome,1213,1213,0,0,chromosome
38,0,1,chromosome,1034,1034,0,0,chromosome
39,0,1,chromosome,988,988,0,0,chromosome
40,0,1,chromosome,738,738,0,0,chromosome
41,0,1,chromosome,731,731,0,0,chromosome
42,0,1,chromosome,676,676,0,0,chromosome
43,0,1,chromosome,503,503,0,0,chromosome
44,0,1,chromosome,479,479,0,0,chromosome
45,0,1,chromosome,479,479,0,0,chromosome
46,0,1,chromosome,472,472,0,0,chromosome
47,0,1,chromosome,444,444,0,0,chromosome
48,0,1,chromosome,407,407,0,0,chromosome
49,0,1,chromosome,376,376,0,0,chromosome
50,0,1,chromosome,368,368,0,0,chromosome
51,0,1,chromosome,367,367,0,0,chromosome
52,0,1,chromosome,354,354,0,0,chromosome
53,0,1,chromosome,328,328,0,0,chromosome
54,0,1,chromosome,286,286,0,0,chromosome
55,0,1,chromosome,286,286,0,0,chromosome
56,0,1,chromosome,272,272,0,0,chromosome
57,0,1,chromosome,270,270,0,0,chromosome
58,0,1,chromosome,270,270,0,0,chromosome
59,0,1,chromosome,261,261,0,0,chromosome
60,0,1,chromosome,248,248,0,0,chromosome
61,0,1,chromosome,247,247,0,0,chromosome
62,0,1,chromosome,221,221,0,0,chromosome
63,0,1,chromosome,211,211,0,0,chromosome
64,0,1,chromosome,211,211,0,0,chromosome
65,0,1,chromosome,204,204,0,0,chromosome
66,0,1,chromosome,203,203,0,0,chromosome
67,0,1,chromosome,203,203,0,0,chromosome
68,0,1,chromosome,200,200,0,0,chromosome
69,0,0,unlabeled,190,0,0,190,unlabeled
70,0,0,unlabeled,188,0,0,188,unlabeled
71,0,0,unlabeled,182,0,0,182,unlabeled
72,0,0,unlabeled,182,0,0,182,unlabeled
73,0,0,unlabeled,182,0,0,182,unlabeled
74,0,0,unlabeled,180,0,0,180,unlabeled
75,0,0,unlabeled,179,0,0,179,unlabeled
76,0,0,unlabeled,164,0,0,164,unlabeled
77,0,0,unlabeled,162,0,0,162,unlabeled
78,0,0,unlabeled,160,0,0,160,unlabeled
79,0,0,unlabeled,158,0,0,158,unlabeled
80,0,0,unlabeled,158,0,0,158,unlabeled
81,0,0,unlabeled,158,0,0,158,unlabeled
82,0,0,unlabeled,156,0,0,156,unlabeled
83,0,0,unlabeled,155,0,0,155,unlabeled
84,0,0,unlabeled,148,0,0,148,unlabeled
85,0,0,unlabeled,147,0,0,147,unlabeled
86,0,0,unlabeled,147,0,0,147,unlabeled
87,0,0,unlabeled,145,0,0,145,unlabeled
88,0,0,unlabeled,137,0,0,137,unlabeled
89,0,0,unlabeled,134,0,0,134,unlabeled
90,0,0,unlabeled,132,0,0,132,unlabeled
91,0,0,unlabeled,129,0,0,129,unlabeled
92,0,0,unlabeled,125,0,0,125,unlabeled
93,0,0,unlabeled,122,0,0,122,unlabeled
94,0,0,unlabeled,122,0,0,122,unlabeled
95,0,0,unlabeled,115,0,0,115,unlabeled
96,0,0,unlabeled,115,0,0,115,unlabeled
97,0,0,unlabeled,113,0,0,113,unlabeled
98,0,0,unlabeled,113,0,0,113,unlabeled
