contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,139433,139433,0,0,chromosome
2,0,1,chromosome,125294,125294,0,0,chromosome
3,0,0,unlabeled,119559,0,0,119559,unlabeled
4,0,1,chromosome,114012,114012,0,0,chromosome
5,0,0,unlabeled,84638,0,0,84638,unlabeled
6,0,0,unlabeled,79002,0,0,79002,unlabeled
7,0,0,unlabeled,74208,0,0,74208,unlabeled
8,0,0,unlabeled,72437,0,0,72437,unlabeled
9,0,0,unlabeled,72336,0,0,72336,unlabeled
10,0,0,unlabeled,72240,0,0,72240,unlabeled
11,0,0,unlabeled,68812,0,0,68812,unlabeled
12,0,0,unlabeled,60902,0,0,60902,unlabeled
13,0,0,unlabeled,56852,0,0,56852,unlabeled
14,0,0,unlabeled,56350,0,0,56350,unlabeled
15,0,0,unlabeled,53629,0,0,53629,unlabeled
16,0,0,unlabeled,52631,0,0,52631,unlabeled
17,0,0,unlabeled,52150,0,0,52150,unlabeled
18,0,0,unlabeled,49819,0,0,49819,unlabeled
19,0,0,unlabeled,43143,0,0,43143,unlabeled
20,0,0,unlabeled,41755,0,0,41755,unlabeled
21,0,0,unlabeled,40674,0,0,40674,unlabeled
22,0,0,unlabeled,40259,0,0,40259,unlabeled
23,0,0,unlabeled,38797,0,0,38797,unlabeled
24,0,0,unlabeled,37974,0,0,37974,unlabeled
25,0,0,unlabeled,37177,0,0,37177,unlabeled
26,0,0,unlabeled,36571,0,0,36571,unlabeled
27,0,0,unlabeled,35648,0,0,35648,unlabeled
28,0,0,unlabeled,35557,0,0,35557,unlabeled
29,0,0,unlabeled,29601,0,0,29601,unlabeled
30,0,0,unlabeled,29139,0,0,29139,unlabeled
31,0,0,unlabeled,28839,0,0,28839,unlabeled
32,0,0,unlabeled,27916,0,0,27916,unlabeled
33,0,0,unlabeled,26003,0,0,26003,unlabeled
34,0,0,unlabeled,25917,0,0,25917,unlabeled
35,0,0,unlabeled,25508,0,0,25508,unlabeled
36,0,0,unlabeled,24438,0,0,24438,unlabeled
37,0,0,unlabeled,24274,0,0,24274,unlabeled
38,0,0,unlabeled,23834,0,0,23834,unlabeled
39,0,0,unlabeled,23579,0,0,23579,unlabeled
40,0,0,unlabeled,22489,0,0,22489,unlabeled
41,0,0,unlabeled,22474,0,0,22474,unlabeled
42,0,0,unlabeled,21270,0,0,21270,unlabeled
43,0,0,unlabeled,20666,0,0,20666,unlabeled
44,0,0,unlabeled,20477,0,0,20477,unlabeled
45,1,0,plasmid,20080,0,20080,0,plasmid
46,0,0,unlabeled,19726,0,0,19726,unlabeled
47,0,0,unlabeled,17922,0,0,17922,unlabeled
48,0,0,unlabeled,17667,0,0,17667,unlabeled
