contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,444859,444859,0,0,chromosome
2,0,1,chromosome,360146,360146,0,0,chromosome
3,0,1,chromosome,346859,346850,0,9,chromosome
4,0,1,chromosome,285560,285560,0,0,chromosome
5,0,1,chromosome,271549,271549,0,0,chromosome
6,0,1,chromosome,269497,269497,0,0,chromosome
7,0,1,chromosome,214784,214784,0,0,chromosome
8,0,1,chromosome,186228,186228,0,0,chromosome
9,0,1,chromosome,175684,175684,0,0,chromosome
10,0,1,chromosome,141283,141283,0,0,chromosome
11,0,1,chromosome,137239,137239,0,0,chromosome
12,0,1,chromosome,128765,128765,0,0,chromosome
13,0,1,chromosome,118203,118203,0,0,chromosome
14,0,1,chromosome,117613,117613,0,0,chromosome
15,0,1,chromosome,99915,99915,0,0,chromosome
16,0,1,chromosome,86545,86545,0,0,chromosome
17,0,1,chromosome,85473,85473,0,0,chromosome
18,0,1,chromosome,81546,81546,0,0,chromosome
19,0,1,chromosome,78905,78905,0,0,chromosome
20,0,1,chromosome,64883,64883,0,0,chromosome
21,1,0,plasmid,60541,0,60541,0,plasmid
22,0,1,chromosome,53075,53075,0,0,chromosome
23,0,1,chromosome,52909,52909,0,0,chromosome
24,0,1,chromosome,52212,52212,0,0,chromosome
25,0,1,chromosome,51501,51501,0,0,chromosome
26,0,1,chromosome,49460,49460,0,0,chromosome
27,0,1,chromosome,48673,48673,0,0,chromosome
28,1,0,plasmid,48140,0,48140,0,plasmid
29,0,1,chromosome,45810,45810,0,0,chromosome
30,0,1,chromosome,43459,43459,0,0,chromosome
31,0,1,chromosome,40651,40651,0,0,chromosome
32,0,1,chromosome,36755,36755,0,0,chromosome
33,0,1,chromosome,35880,35880,0,0,chromosome
34,0,1,chromosome,35780,35780,0,0,chromosome
35,0,1,chromosome,34195,34195,0,0,chromosome
36,0,1,chromosome,32090,32090,0,0,chromosome
37,0,1,chromosome,31772,31772,0,0,chromosome
38,0,1,chromosome,31382,31382,0,0,chromosome
39,0,1,chromosome,28168,28168,0,0,chromosome
40,0,1,chromosome,27176,27174,0,2,chromosome
41,0,1,chromosome,26097,26097,0,0,chromosome
42,0,1,chromosome,25685,25685,0,0,chromosome
43,0,1,chromosome,21167,21167,0,0,chromosome
44,0,1,chromosome,19098,19098,0,0,chromosome
45,0,1,chromosome,17554,17554,0,0,chromosome
46,0,1,chromosome,15665,15665,0,0,chromosome
47,0,1,chromosome,10879,10879,0,0,chromosome
48,0,1,chromosome,10385,10385,0,0,chromosome
49,0,1,chromosome,8750,8750,0,0,chromosome
50,0,1,chromosome,8439,8439,0,0,chromosome
51,0,1,chromosome,7990,7990,0,0,chromosome
52,0,1,chromosome,6961,6961,0,0,chromosome
53,0,1,chromosome,6132,6132,0,0,chromosome
54,0,1,chromosome,5321,5321,0,0,chromosome
55,1,0,plasmid,4401,0,4401,0,plasmid
56,1,0,plasmid,4315,0,4315,0,plasmid
57,1,0,plasmid,4161,0,4161,0,plasmid
58,0,1,chromosome,4104,4104,0,0,chromosome
59,0,1,chromosome,3761,3761,0,0,chromosome
60,0,1,chromosome,3693,3693,0,0,chromosome
61,1,0,plasmid,3675,0,3675,0,plasmid
62,1,0,plasmid,2980,0,2980,0,plasmid
63,1,0,plasmid,2865,0,2865,0,plasmid
64,0,1,chromosome,2821,2821,0,0,chromosome
65,0,1,chromosome,2705,2705,0,0,chromosome
66,1,1,ambiguous,2699,2699,2699,0,ambiguous
67,0,1,chromosome,2554,2554,0,0,chromosome
68,0,1,chromosome,2438,2438,0,0,chromosome
69,0,1,chromosome,2138,2138,0,0,chromosome
70,0,1,chromosome,1790,1790,0,0,chromosome
71,0,1,chromosome,1645,1645,0,0,chromosome
72,0,1,chromosome,1515,1515,0,0,chromosome
73,0,1,chromosome,1230,1230,0,0,chromosome
74,0,1,chromosome,982,982,0,0,chromosome
75,0,1,chromosome,909,909,0,0,chromosome
76,0,1,chromosome,908,908,0,0,chromosome
77,0,1,chromosome,823,823,0,0,chromosome
78,1,1,ambiguous,820,820,820,0,ambiguous
79,0,1,chromosome,703,703,0,0,chromosome
80,0,1,chromosome,648,648,0,0,chromosome
81,0,1,chromosome,637,637,0,0,chromosome
82,0,1,chromosome,627,627,0,0,chromosome
83,0,1,chromosome,518,518,0,0,chromosome
84,0,1,chromosome,475,475,0,0,chromosome
85,0,1,chromosome,396,396,0,0,chromosome
86,0,1,chromosome,391,391,0,0,chromosome
87,1,0,plasmid,363,0,363,0,plasmid
88,0,1,chromosome,362,362,0,0,chromosome
89,1,0,plasmid,355,0,355,0,plasmid
90,0,1,chromosome,352,352,0,0,chromosome
91,0,1,chromosome,341,341,0,0,chromosome
92,0,1,chromosome,332,332,0,0,chromosome
93,0,1,chromosome,330,330,0,0,chromosome
94,0,1,chromosome,304,304,0,0,chromosome
95,0,1,chromosome,251,251,0,0,chromosome
96,0,1,chromosome,248,248,0,0,chromosome
97,0,1,chromosome,247,247,0,0,chromosome
