contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,617828,617828,0,0,chromosome
2,0,1,chromosome,526347,526347,0,0,chromosome
3,0,1,chromosome,376578,376578,0,0,chromosome
4,0,1,chromosome,316640,316640,0,0,chromosome
5,0,1,chromosome,269607,269607,0,0,chromosome
6,0,1,chromosome,215875,215875,0,0,chromosome
7,0,1,chromosome,193026,189769,0,3257,chromosome
8,0,1,chromosome,184292,184292,0,0,chromosome
9,0,1,chromosome,158661,158661,0,0,chromosome
10,0,1,chromosome,155846,155846,0,0,chromosome
11,0,1,chromosome,135017,135017,0,0,chromosome
12,0,1,chromosome,128138,128138,0,0,chromosome
13,0,1,chromosome,124961,124961,0,0,chromosome
14,0,1,chromosome,121518,121518,0,0,chromosome
15,0,1,chromosome,120740,120740,0,0,chromosome
16,0,1,chromosome,112360,112360,0,0,chromosome
17,0,1,chromosome,109027,109027,0,0,chromosome
18,1,0,plasmid,101971,0,101971,0,plasmid
19,0,1,chromosome,92563,92563,0,0,chromosome
20,0,1,chromosome,87813,87813,0,0,chromosome
21,0,1,chromosome,87534,87534,0,0,chromosome
22,0,1,chromosome,76507,76507,0,0,chromosome
23,0,1,chromosome,70784,70784,0,0,chromosome
24,0,1,chromosome,69095,69095,0,0,chromosome
25,0,1,chromosome,62267,62267,0,0,chromosome
26,0,1,chromosome,60770,60770,0,0,chromosome
27,0,1,chromosome,56931,56931,0,0,chromosome
28,0,1,chromosome,40537,40537,0,0,chromosome
29,1,0,plasmid,39053,0,39053,0,plasmid
30,0,1,chromosome,35889,35889,0,0,chromosome
31,0,1,chromosome,32858,32858,0,0,chromosome
32,0,1,chromosome,22555,22555,0,0,chromosome
33,0,1,chromosome,18729,18729,0,0,chromosome
34,0,1,chromosome,10371,10371,0,0,chromosome
35,0,1,chromosome,7958,7958,0,0,chromosome
36,0,1,chromosome,7324,7324,0,0,chromosome
37,0,1,chromosome,6517,6517,0,0,chromosome
38,0,1,chromosome,6316,6316,0,0,chromosome
39,1,0,plasmid,6230,0,6230,0,plasmid
40,1,0,plasmid,5682,0,5682,0,plasmid
41,1,0,plasmid,5569,0,5569,0,plasmid
42,0,1,chromosome,4996,4996,0,0,chromosome
43,0,1,chromosome,3653,3653,0,0,chromosome
44,1,0,plasmid,2590,0,2590,0,plasmid
45,0,1,chromosome,2437,2437,0,0,chromosome
46,0,1,chromosome,1824,1824,0,0,chromosome
47,1,0,plasmid,1551,0,1551,0,plasmid
48,0,1,chromosome,1440,1440,0,0,chromosome
49,1,0,plasmid,1306,0,1306,0,plasmid
50,0,1,chromosome,1289,1289,0,0,chromosome
51,0,1,chromosome,1132,1132,0,0,chromosome
52,0,1,chromosome,1132,1132,0,0,chromosome
53,0,1,chromosome,1089,1089,0,0,chromosome
54,0,1,chromosome,1038,1038,0,0,chromosome
55,0,1,chromosome,973,973,0,0,chromosome
56,0,1,chromosome,969,969,0,0,chromosome
57,0,1,chromosome,968,968,0,0,chromosome
58,0,1,chromosome,884,884,0,0,chromosome
59,0,1,chromosome,851,851,0,0,chromosome
60,0,1,chromosome,838,838,0,0,chromosome
61,0,1,chromosome,838,838,0,0,chromosome
62,0,1,chromosome,798,798,0,0,chromosome
63,0,1,chromosome,794,794,0,0,chromosome
64,0,1,chromosome,792,792,0,0,chromosome
65,0,1,chromosome,786,786,0,0,chromosome
66,0,1,chromosome,784,784,0,0,chromosome
67,0,1,chromosome,761,761,0,0,chromosome
68,1,0,plasmid,688,0,665,23,plasmid
69,0,1,chromosome,686,686,0,0,chromosome
70,0,1,chromosome,606,606,0,0,chromosome
71,0,1,chromosome,581,581,0,0,chromosome
72,0,1,chromosome,581,581,0,0,chromosome
73,0,1,chromosome,567,567,0,0,chromosome
74,0,1,chromosome,564,564,0,0,chromosome
75,0,1,chromosome,543,543,0,0,chromosome
76,1,0,plasmid,516,0,516,0,plasmid
77,0,1,chromosome,508,508,0,0,chromosome
78,0,1,chromosome,497,497,0,0,chromosome
79,0,1,chromosome,492,492,0,0,chromosome
80,0,1,chromosome,488,488,0,0,chromosome
81,0,1,chromosome,481,481,0,0,chromosome
82,0,1,chromosome,457,457,0,0,chromosome
83,0,1,chromosome,451,451,0,0,chromosome
84,0,1,chromosome,451,451,0,0,chromosome
85,0,1,chromosome,447,447,0,0,chromosome
86,0,1,chromosome,446,446,0,0,chromosome
87,0,1,chromosome,431,431,0,0,chromosome
88,0,1,chromosome,431,431,0,0,chromosome
89,0,1,chromosome,390,390,0,0,chromosome
90,0,1,chromosome,375,375,0,0,chromosome
91,0,1,chromosome,375,375,0,0,chromosome
92,0,1,chromosome,369,369,0,0,chromosome
93,0,1,chromosome,366,366,0,0,chromosome
94,0,1,chromosome,343,343,0,0,chromosome
95,0,1,chromosome,303,303,0,0,chromosome
96,0,1,chromosome,303,303,0,0,chromosome
97,0,1,chromosome,302,302,0,0,chromosome
98,0,1,chromosome,290,290,0,0,chromosome
99,1,0,plasmid,290,0,290,0,plasmid
100,0,1,chromosome,267,267,0,0,chromosome
101,0,1,chromosome,267,267,0,0,chromosome
102,0,1,chromosome,258,258,0,0,chromosome
103,0,1,chromosome,258,258,0,0,chromosome
104,0,1,chromosome,249,249,0,0,chromosome
105,0,1,chromosome,247,247,0,0,chromosome
106,0,1,chromosome,246,246,0,0,chromosome
107,0,1,chromosome,239,239,0,0,chromosome
108,0,1,chromosome,239,239,0,0,chromosome
109,0,1,chromosome,238,238,0,0,chromosome
110,0,1,chromosome,232,232,0,0,chromosome
111,0,1,chromosome,229,229,0,0,chromosome
112,0,1,chromosome,229,229,0,0,chromosome
113,0,1,chromosome,221,221,0,0,chromosome
114,0,1,chromosome,221,221,0,0,chromosome
115,0,1,chromosome,219,219,0,0,chromosome
116,0,1,chromosome,212,212,0,0,chromosome
117,0,1,chromosome,212,212,0,0,chromosome
118,0,1,chromosome,212,212,0,0,chromosome
119,0,1,chromosome,211,211,0,0,chromosome
120,0,1,chromosome,211,211,0,0,chromosome
121,0,1,chromosome,208,208,0,0,chromosome
122,0,1,chromosome,207,207,0,0,chromosome
123,0,1,chromosome,206,206,0,0,chromosome
124,0,1,chromosome,203,203,0,0,chromosome
125,0,1,chromosome,200,200,0,0,chromosome
126,0,0,unlabeled,198,0,0,198,unlabeled
127,0,0,unlabeled,194,0,0,194,unlabeled
128,0,0,unlabeled,191,0,0,191,unlabeled
129,0,0,unlabeled,189,0,0,189,unlabeled
130,0,0,unlabeled,188,0,0,188,unlabeled
131,0,0,unlabeled,185,0,0,185,unlabeled
132,0,0,unlabeled,177,0,0,177,unlabeled
133,0,0,unlabeled,174,0,0,174,unlabeled
134,0,0,unlabeled,173,0,0,173,unlabeled
135,0,0,unlabeled,164,0,0,164,unlabeled
136,0,0,unlabeled,160,0,0,160,unlabeled
137,0,0,unlabeled,160,0,0,160,unlabeled
138,0,0,unlabeled,156,0,0,156,unlabeled
139,0,0,unlabeled,154,0,0,154,unlabeled
140,0,0,unlabeled,153,0,0,153,unlabeled
141,0,0,unlabeled,150,0,0,150,unlabeled
142,0,0,unlabeled,150,0,0,150,unlabeled
143,0,0,unlabeled,149,0,0,149,unlabeled
144,0,0,unlabeled,147,0,0,147,unlabeled
145,0,0,unlabeled,147,0,0,147,unlabeled
146,0,0,unlabeled,147,0,0,147,unlabeled
147,0,0,unlabeled,146,0,0,146,unlabeled
148,0,0,unlabeled,145,0,0,145,unlabeled
149,0,0,unlabeled,141,0,0,141,unlabeled
150,0,0,unlabeled,140,0,0,140,unlabeled
151,0,0,unlabeled,139,0,0,139,unlabeled
152,0,0,unlabeled,139,0,0,139,unlabeled
153,0,0,unlabeled,138,0,0,138,unlabeled
154,0,0,unlabeled,137,0,0,137,unlabeled
155,0,0,unlabeled,135,0,0,135,unlabeled
156,0,0,unlabeled,131,0,0,131,unlabeled
157,0,0,unlabeled,131,0,0,131,unlabeled
158,0,0,unlabeled,129,0,0,129,unlabeled
159,0,0,unlabeled,128,0,0,128,unlabeled
160,0,0,unlabeled,125,0,0,125,unlabeled
161,0,0,unlabeled,115,0,0,115,unlabeled
162,0,0,unlabeled,115,0,0,115,unlabeled
163,0,0,unlabeled,114,0,0,114,unlabeled
164,0,0,unlabeled,110,0,0,110,unlabeled
165,0,0,unlabeled,110,0,0,110,unlabeled
166,0,0,unlabeled,103,0,0,103,unlabeled
167,0,0,unlabeled,103,0,0,103,unlabeled
168,0,0,unlabeled,103,0,0,103,unlabeled
169,0,0,unlabeled,102,0,0,102,unlabeled
170,0,0,unlabeled,101,0,0,101,unlabeled
171,0,0,unlabeled,100,0,0,100,unlabeled
