contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,813009,813009,0,0,chromosome
2,0,1,chromosome,563809,563809,0,0,chromosome
3,0,1,chromosome,499821,499821,0,0,chromosome
4,0,1,chromosome,312403,312403,0,0,chromosome
5,0,1,chromosome,302127,302127,0,0,chromosome
6,0,1,chromosome,270916,270916,0,0,chromosome
7,0,1,chromosome,225997,225997,0,0,chromosome
8,0,1,chromosome,194750,194750,0,0,chromosome
9,0,1,chromosome,164479,164431,0,48,chromosome
10,0,1,chromosome,158663,158663,0,0,chromosome
11,0,1,chromosome,154534,154534,0,0,chromosome
12,0,1,chromosome,143287,143287,0,0,chromosome
13,1,0,plasmid,142555,0,142555,0,plasmid
14,0,1,chromosome,134888,134888,0,0,chromosome
15,0,1,chromosome,119091,119091,0,0,chromosome
16,0,1,chromosome,110345,110345,0,0,chromosome
17,0,1,chromosome,104102,104102,0,0,chromosome
18,0,1,chromosome,88132,88132,0,0,chromosome
19,0,1,chromosome,69081,69081,0,0,chromosome
20,0,1,chromosome,50609,50601,0,8,chromosome
21,0,1,chromosome,45687,45687,0,0,chromosome
22,0,1,chromosome,40537,40537,0,0,chromosome
23,0,1,chromosome,36071,36071,0,0,chromosome
24,0,1,chromosome,35375,35375,0,0,chromosome
25,0,1,chromosome,30165,30165,0,0,chromosome
26,0,1,chromosome,24126,24126,0,0,chromosome
27,0,1,chromosome,18780,18780,0,0,chromosome
28,0,1,chromosome,14029,14029,0,0,chromosome
29,0,1,chromosome,7489,7489,0,0,chromosome
30,1,0,plasmid,6760,0,6760,0,plasmid
31,0,1,chromosome,3436,3436,0,0,chromosome
32,1,0,plasmid,3040,0,3040,0,plasmid
33,1,0,plasmid,2590,0,2590,0,plasmid
34,0,1,chromosome,2104,2104,0,0,chromosome
35,0,1,chromosome,2102,2102,0,0,chromosome
36,0,1,chromosome,1795,1795,0,0,chromosome
37,0,1,chromosome,1757,1757,0,0,chromosome
38,0,1,chromosome,1689,1689,0,0,chromosome
39,0,1,chromosome,1178,1178,0,0,chromosome
40,0,1,chromosome,1096,1096,0,0,chromosome
41,0,1,chromosome,1038,1038,0,0,chromosome
42,0,1,chromosome,990,990,0,0,chromosome
43,0,1,chromosome,973,973,0,0,chromosome
44,0,1,chromosome,890,890,0,0,chromosome
45,0,1,chromosome,856,856,0,0,chromosome
46,0,1,chromosome,794,794,0,0,chromosome
47,0,1,chromosome,792,792,0,0,chromosome
