contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,123329,123329,0,0,chromosome
2,0,1,chromosome,117036,117036,0,0,chromosome
3,0,1,chromosome,102005,102005,0,0,chromosome
4,0,1,chromosome,89480,89480,0,0,chromosome
5,0,1,chromosome,84646,84646,0,0,chromosome
6,0,1,chromosome,83838,83838,0,0,chromosome
7,0,1,chromosome,81935,81935,0,0,chromosome
8,0,1,chromosome,80593,80593,0,0,chromosome
9,0,1,chromosome,79857,79857,0,0,chromosome
10,0,1,chromosome,73327,73327,0,0,chromosome
11,0,0,unlabeled,71477,0,0,71477,unlabeled
12,0,1,chromosome,62818,62818,0,0,chromosome
13,0,1,chromosome,60205,60205,0,0,chromosome
14,0,0,unlabeled,56216,0,0,56216,unlabeled
15,0,1,chromosome,55824,55824,0,0,chromosome
16,0,0,unlabeled,55105,0,0,55105,unlabeled
17,0,1,chromosome,50979,50979,0,0,chromosome
18,0,0,unlabeled,50389,0,0,50389,unlabeled
19,0,0,unlabeled,48321,0,0,48321,unlabeled
20,0,0,unlabeled,48126,0,0,48126,unlabeled
21,0,0,unlabeled,48005,0,0,48005,unlabeled
22,0,1,chromosome,45053,45053,0,0,chromosome
23,0,1,chromosome,43435,43435,0,0,chromosome
24,0,1,chromosome,43335,43335,0,0,chromosome
25,0,1,chromosome,42873,42873,0,0,chromosome
26,0,0,unlabeled,41349,0,0,41349,unlabeled
27,0,1,chromosome,38575,38575,0,0,chromosome
28,0,0,unlabeled,38106,0,0,38106,unlabeled
29,0,1,chromosome,36874,36874,0,0,chromosome
30,0,1,chromosome,36442,36442,0,0,chromosome
31,0,1,chromosome,35891,35891,0,0,chromosome
32,0,1,chromosome,34802,34802,0,0,chromosome
33,0,1,chromosome,32800,32800,0,0,chromosome
34,0,1,chromosome,31141,31141,0,0,chromosome
35,0,1,chromosome,30876,30876,0,0,chromosome
36,0,1,chromosome,28815,28815,0,0,chromosome
37,0,0,unlabeled,27253,0,0,27253,unlabeled
38,0,1,chromosome,25879,25879,0,0,chromosome
39,0,1,chromosome,25864,25864,0,0,chromosome
40,1,0,plasmid,24653,0,24653,0,plasmid
41,0,0,unlabeled,24149,0,0,24149,unlabeled
42,0,0,unlabeled,22160,0,0,22160,unlabeled
43,0,1,chromosome,21564,21564,0,0,chromosome
44,0,1,chromosome,20867,20867,0,0,chromosome
45,0,0,unlabeled,20059,0,0,20059,unlabeled
46,0,0,unlabeled,19198,0,0,19198,unlabeled
47,0,1,chromosome,16673,16673,0,0,chromosome
48,0,1,chromosome,15774,15774,0,0,chromosome
49,0,1,chromosome,15702,15702,0,0,chromosome
50,0,1,chromosome,15072,15072,0,0,chromosome
51,0,1,chromosome,14963,14963,0,0,chromosome
52,0,1,chromosome,14723,14723,0,0,chromosome
53,0,1,chromosome,14562,14562,0,0,chromosome
54,0,1,chromosome,14458,14458,0,0,chromosome
55,0,1,chromosome,14390,14390,0,0,chromosome
56,0,1,chromosome,12650,12650,0,0,chromosome
57,0,1,chromosome,12541,12541,0,0,chromosome
58,0,1,chromosome,12521,12521,0,0,chromosome
59,0,1,chromosome,12004,12004,0,0,chromosome
60,0,0,unlabeled,11922,0,0,11922,unlabeled
61,0,1,chromosome,11537,11537,0,0,chromosome
62,0,0,unlabeled,11234,0,0,11234,unlabeled
63,0,1,chromosome,10320,10320,0,0,chromosome
64,0,0,unlabeled,10111,0,0,10111,unlabeled
65,0,0,unlabeled,9812,0,0,9812,unlabeled
66,0,1,chromosome,9740,9740,0,0,chromosome
67,0,1,chromosome,9559,9559,0,0,chromosome
68,0,0,unlabeled,8251,0,0,8251,unlabeled
69,0,1,chromosome,7930,7930,0,0,chromosome
70,0,1,chromosome,7620,7620,0,0,chromosome
71,0,1,chromosome,7417,7397,0,20,chromosome
72,0,1,chromosome,7100,7100,0,0,chromosome
73,0,1,chromosome,7089,7089,0,0,chromosome
74,0,1,chromosome,6933,6933,0,0,chromosome
75,0,1,chromosome,6918,6918,0,0,chromosome
76,0,1,chromosome,6406,6406,0,0,chromosome
77,0,1,chromosome,5846,5846,0,0,chromosome
78,0,1,chromosome,5792,5792,0,0,chromosome
79,0,1,chromosome,5338,5338,0,0,chromosome
80,0,1,chromosome,5052,5052,0,0,chromosome
81,0,1,chromosome,4919,4919,0,0,chromosome
82,0,1,chromosome,4593,4593,0,0,chromosome
83,0,1,chromosome,4556,4556,0,0,chromosome
84,0,0,unlabeled,4510,0,0,4510,unlabeled
85,0,1,chromosome,4352,4352,0,0,chromosome
86,0,1,chromosome,3969,3969,0,0,chromosome
87,0,1,chromosome,3897,3897,0,0,chromosome
88,0,1,chromosome,3544,3544,0,0,chromosome
89,1,1,ambiguous,3130,3130,2966,0,ambiguous
90,0,1,chromosome,3058,3058,0,0,chromosome
91,0,1,chromosome,2765,2765,0,0,chromosome
92,0,0,unlabeled,2688,0,0,2688,unlabeled
93,0,0,unlabeled,2414,0,0,2414,unlabeled
94,0,1,chromosome,2310,2310,0,0,chromosome
95,0,0,unlabeled,2290,0,0,2290,unlabeled
96,0,1,chromosome,2227,2227,0,0,chromosome
97,0,1,chromosome,2180,2180,0,0,chromosome
98,0,1,chromosome,1919,1919,0,0,chromosome
99,0,1,chromosome,1892,1892,0,0,chromosome
100,0,1,chromosome,1855,1855,0,0,chromosome
101,0,0,unlabeled,1797,0,0,1797,unlabeled
102,0,0,unlabeled,1709,0,0,1709,unlabeled
103,1,1,ambiguous,1675,1647,1675,0,ambiguous
104,0,1,chromosome,1623,1623,0,0,chromosome
105,0,1,chromosome,1600,1600,0,0,chromosome
106,0,1,chromosome,1593,1593,0,0,chromosome
107,1,1,ambiguous,1558,1535,1558,0,ambiguous
108,0,1,chromosome,1398,1398,0,0,chromosome
109,0,1,chromosome,1390,1390,0,0,chromosome
110,0,1,chromosome,1324,1324,0,0,chromosome
111,0,0,unlabeled,1316,0,0,1316,unlabeled
112,1,0,plasmid,1289,0,1289,0,plasmid
113,0,1,chromosome,1285,1285,0,0,chromosome
114,0,0,unlabeled,1057,0,0,1057,unlabeled
115,0,1,chromosome,790,790,0,0,chromosome
116,0,0,unlabeled,283,0,0,283,unlabeled
117,0,0,unlabeled,230,0,0,230,unlabeled
118,0,0,unlabeled,189,0,0,189,unlabeled
119,0,0,unlabeled,172,0,0,172,unlabeled
120,0,0,unlabeled,171,0,0,171,unlabeled
121,0,0,unlabeled,144,0,0,144,unlabeled
122,0,0,unlabeled,133,0,0,133,unlabeled
123,0,0,unlabeled,129,0,0,129,unlabeled
