contig,plasmid_score,chrom_score,label,length,chr_coverage,pl_coverage,un_coverage,hybrid_mapsto
1,0,1,chromosome,258109,258109,0,0,chromosome
2,0,1,chromosome,239362,239362,0,0,chromosome
3,0,1,chromosome,216211,216211,0,0,chromosome
4,0,1,chromosome,131588,131588,0,0,chromosome
5,0,1,chromosome,121883,121883,0,0,chromosome
6,0,0,unlabeled,103592,0,0,103592,unlabeled
7,0,0,unlabeled,97232,0,0,97232,unlabeled
8,0,0,unlabeled,87575,0,0,87575,unlabeled
9,0,0,unlabeled,87314,0,0,87314,unlabeled
10,0,0,unlabeled,78597,0,0,78597,unlabeled
11,0,0,unlabeled,72688,0,0,72688,unlabeled
12,0,0,unlabeled,68006,0,0,68006,unlabeled
13,0,0,unlabeled,67355,0,0,67355,unlabeled
14,0,0,unlabeled,59568,0,0,59568,unlabeled
15,1,0,plasmid,59039,0,59039,0,plasmid
16,0,0,unlabeled,59010,0,0,59010,unlabeled
17,0,0,unlabeled,54981,0,0,54981,unlabeled
18,0,0,unlabeled,46236,0,0,46236,unlabeled
19,0,0,unlabeled,45752,0,0,45752,unlabeled
20,0,0,unlabeled,43098,0,0,43098,unlabeled
21,0,0,unlabeled,42241,0,0,42241,unlabeled
22,0,0,unlabeled,40356,0,0,40356,unlabeled
23,0,0,unlabeled,39273,0,0,39273,unlabeled
24,0,0,unlabeled,36374,0,0,36374,unlabeled
25,0,0,unlabeled,31514,0,0,31514,unlabeled
26,0,0,unlabeled,31061,0,0,31061,unlabeled
27,1,0,plasmid,29644,0,29644,0,plasmid
28,0,0,unlabeled,28952,0,0,28952,unlabeled
29,0,0,unlabeled,18381,0,0,18381,unlabeled
30,1,0,plasmid,18202,0,18202,0,plasmid
31,0,0,unlabeled,17851,0,0,17851,unlabeled
32,0,0,unlabeled,16430,0,0,16430,unlabeled
33,0,0,unlabeled,15177,0,0,15177,unlabeled
34,0,0,unlabeled,14492,0,0,14492,unlabeled
35,0,0,unlabeled,13362,0,0,13362,unlabeled
36,0,0,unlabeled,12340,0,0,12340,unlabeled
37,0,0,unlabeled,10840,0,0,10840,unlabeled
38,0,0,unlabeled,10685,0,0,10685,unlabeled
39,0,0,unlabeled,9963,0,0,9963,unlabeled
40,0,0,unlabeled,8691,0,0,8691,unlabeled
41,1,0,plasmid,8177,0,8177,0,plasmid
42,1,0,plasmid,6396,0,6396,0,plasmid
43,0,0,unlabeled,5237,0,0,5237,unlabeled
44,0,0,unlabeled,5029,0,0,5029,unlabeled
45,1,0,plasmid,4993,0,4993,0,plasmid
46,0,0,unlabeled,4135,0,0,4135,unlabeled
47,0,0,unlabeled,2927,0,0,2927,unlabeled
48,0,0,unlabeled,2847,0,0,2847,unlabeled
49,1,0,plasmid,2703,0,2703,0,plasmid
50,1,0,plasmid,2582,0,2582,0,plasmid
51,0,0,unlabeled,2526,0,0,2526,unlabeled
52,0,0,unlabeled,1338,0,0,1338,unlabeled
53,0,0,unlabeled,1318,0,0,1318,unlabeled
54,0,0,unlabeled,1305,0,0,1305,unlabeled
55,1,0,plasmid,1249,0,1249,0,plasmid
56,0,0,unlabeled,1041,0,0,1041,unlabeled
57,0,0,unlabeled,1019,0,0,1019,unlabeled
58,0,0,unlabeled,999,0,0,999,unlabeled
59,0,0,unlabeled,916,0,0,916,unlabeled
60,0,0,unlabeled,909,0,0,909,unlabeled
61,0,0,unlabeled,717,0,0,717,unlabeled
62,0,0,unlabeled,693,0,0,693,unlabeled
63,0,0,unlabeled,659,0,0,659,unlabeled
64,0,0,unlabeled,641,0,0,641,unlabeled
65,0,0,unlabeled,631,0,0,631,unlabeled
66,0,0,unlabeled,611,0,0,611,unlabeled
67,0,0,unlabeled,562,0,0,562,unlabeled
68,0,0,unlabeled,511,0,0,511,unlabeled
69,0,0,unlabeled,467,0,0,467,unlabeled
